,/out- X,/out- Y,/out+ Y,/net2 Y,/net02 Y,/net07 Y
622,1.8620693758669888,0.06177901951952474,0.07749895204363783,0.2431228182300793,0.25,0.02155173439667473
623,1.8643735923736182,0.0605735105604672,0.07862949237402714,0.2421473782719604,0.25,0.02160933980934045
624,1.8668996588570448,0.05949085468002165,0.07966560314997903,0.2412674798942368,0.25,0.021672491471426133
625,1.8696708212902902,0.05861462620755788,0.0805359759787673,0.2405553781370219,0.25,0.02174177053225726
626,1.8727290852645901,0.058044903798461174,0.0811495925502281,0.2401016235700148,0.25,0.02181822713161476
627,1.8761968124363717,0.05791772845488202,0.08138382496681408,0.2400282603324615,0.25,0.02190492031090931
628,1.8803559390955817,0.05849928720386643,0.08100365149988724,0.2405609169187677,0.25,0.02200889847738956
629,1.8853559390955819,0.06023296225507379,0.07959712309907725,0.2420432963472479,0.25,0.02213389847738955
630,1.8903559390955817,0.06299493149355585,0.07722456104626046,0.2443045333668737,0.25,0.02225889847738955
631,1.893972113796258,0.06551348327115902,0.07502110746939736,0.2463024691292223,0.25,0.02234930284490645
632,1.8965659529481218,0.06749558048115878,0.07325876554572422,0.2478590276634486,0.25,0.02241414882370305
633,1.898759783125618,0.06921333826541046,0.07168715935140471,0.2492215371607769,0.25,0.022468994578140458
634,1.900791769813692,0.07078312033567795,0.0701951003799747,0.2504972784677028,0.25,0.022519794245342308
635,1.9027590609013292,0.07224295732796251,0.06875033640339398,0.2517248990814996,0.25,0.02256897652253322
636,1.904714199561193,0.07360738359372848,0.06734989082453742,0.2529188961477897,0.25,0.02261785498902982
637,1.906732667075407,0.07490798516638626,0.06597713353745302,0.2541052154211872,0.25,0.02266831667688517
638,1.908911826474922,0.07617858009893276,0.06461334090801997,0.2553114092974015,0.25,0.02272279566187305
639,1.911367552138417,0.07743567745108937,0.06325451367000097,0.2565504665526093,0.25,0.02278418880346043
640,1.914224815199379,0.07865495008478009,0.06193561635069534,0.2577944004185814,0.25,0.022855620379984468
